,TOP0_name,TOP0_role,TOP0_champion,TOP0_winrate,TOP0_wins,TOP0_losses,JGL0_name,JGL0_role,JGL0_champion,JGL0_winrate,JGL0_wins,JGL0_losses,MID0_name,MID0_role,MID0_champion,MID0_winrate,MID0_wins,MID0_losses,ADC0_name,ADC0_role,ADC0_champion,ADC0_winrate,ADC0_wins,ADC0_losses,SUP0_name,SUP0_role,SUP0_champion,SUP0_winrate,SUP0_wins,SUP0_losses,TOP1_name,TOP1_role,TOP1_champion,TOP1_winrate,TOP1_wins,TOP1_losses,JGL1_name,JGL1_role,JGL1_champion,JGL1_winrate,JGL1_wins,JGL1_losses,MID1_name,MID1_role,MID1_champion,MID1_winrate,MID1_wins,MID1_losses,ADC1_name,ADC1_role,ADC1_champion,ADC1_winrate,ADC1_wins,ADC1_losses,SUP1_name,SUP1_role,SUP1_champion,SUP1_winrate,SUP1_wins,SUP1_losses
EUW1_6123161221,Sett The Score ,TOP,Illaoi,0.5,43,43,Svambebobfirkant,JGL,Graves,0.3333333333333333,2,4,Markimedes,MID,Zilean,0.75,3,1,SchivT67,ADC,Tristana,0.5675675675675675,42,32,IKΕR,SUP,Leona,0.5677966101694916,134,102,czcloud,TOP,Camille,0.16666666666666666,1,5,Ahzed,JGL,Kindred,0.6176470588235294,21,13,7th Toxmo,MID,Sylas,0.632183908045977,55,32,Anti Everybody,ADC,Lucian,0.4666666666666667,14,16,Puurree,SUP,Sett,0.0,0,1
EUW1_6027155640,Piterrellene,TOP,Shyvana,0.6086956521739131,28,18,LE BLOB FURIEUX,JGL,Zac,0.6102819237147595,368,235,RunfromVengeance,MID,Talon,0.35714285714285715,5,9,vitorov7,ADC,Draven,0.62,93,57,snurrad,SUP,Nami,0.5277777777777778,38,34,yowpxzyr,TOP,Vayne,0.25,3,9,MeggesBoy,JGL,Trundle,0.4318181818181818,38,50,SJTUKatarina,MID,Katarina,0.44642857142857145,25,31,TheDrunkGuy,ADC,Twitch,0.3333333333333333,3,6,Tokaris,SUP,Blitzcrank,0.5,13,13
EUW1_6115016637,bartpiemol,TOP,Shen,1.0,1,0,Odrapoel,JGL,Trundle,0.6774193548387096,21,10,Lwuiie,MID,Syndra,0.5,10,10,shufang66,ADC,Caitlyn,0.5454545454545454,12,10,Georgina in Pink,SUP,Morgana,0.4857142857142857,17,18,Jamin paluu,TOP,Gangplank,0.46153846153846156,6,7,thecrazy240,JGL,RekSai,0.42857142857142855,3,4,int and split,MID,Shyvana,0.4758364312267658,128,141,Lucieusprime,ADC,Tristana,0.75,12,4,Sessophith,SUP,Thresh,0.627906976744186,27,16
EUW1_6122736334,DLoyal,TOP,Irelia,0.5495495495495496,183,150,L9 TOUCH KIDS,JGL,Rengar,0.5815602836879432,82,59,DatBoiAlien,MID,Viktor,0.3076923076923077,4,9,Bryan Deft,ADC,Jinx,0.5179282868525896,130,121,SPACE MULAN,SUP,Neeko,0.5909090909090909,13,9,Jack Kelly,TOP,DrMundo,0.5555555555555556,10,8,Kapser,JGL,Darius,0.375,3,5,Torrkorv11,MID,Syndra,0.525,42,38,Stoffelvlogs,ADC,Lucian,-1.0,-1,-1,Pepsi,SUP,Nami,0.5780487804878048,237,173
EUW1_6140370029,T1 Zαfiεl,TOP,Garen,0.4,2,3,HomieSkers,JGL,Nidalee,0.5,7,7,Silkrush,MID,Akali,0.6666666666666666,6,3,MesiveIoni,ADC,Tristana,0.5384615384615384,7,6,bigalke93,SUP,Nautilus,0.3333333333333333,1,2,EminemLouis,TOP,Gangplank,0.5746753246753247,177,131,Hercules A,JGL,Amumu,0.5652173913043478,13,10,Egg A Man,MID,Azir,0.5666666666666667,17,13,Hastiul,ADC,Sivir,0.25,1,3,mesu002,SUP,Karma,0.3333333333333333,1,2
EUW1_6140626131,Hugeot,TOP,Garen,0.5435684647302904,131,110,Feedyah,JGL,Rengar,0.5263157894736842,10,9,ZetaSuo,MID,Katarina,0.5739348370927319,229,170,ogmi,ADC,MissFortune,0.4918032786885246,30,31,Princess Yuumi,SUP,Sona,0.3333333333333333,2,4,Seuche,TOP,Teemo,0.5,1,1,1300 rp waste ,JGL,Viego,0.0,0,1,Advanced Gaming,MID,Azir,0.5,1,1,JustANan,ADC,Lucian,0.4117647058823529,7,10,Diffq,SUP,Leona,0.3333333333333333,1,2
EUW1_6106338175,NasusQfarmer,TOP,Kennen,0.48695652173913045,56,59,Wympsyal,JGL,Udyr,0.5569620253164557,44,35,Peng ting fam,MID,Ahri,0.6153846153846154,16,10,bliinding lights,ADC,Sivir,0.6666666666666666,4,2,omgcake0,SUP,Bard,0.5909090909090909,52,36,VKSan,TOP,Sett,0.5451895043731778,187,156,Simonold,JGL,Graves,0.2,1,4,vkzpruuo,MID,Corki,0.5925925925925926,16,11, Zoffie,ADC,Jhin,0.6274509803921569,32,19,warkill,SUP,Xerath,0.61,61,39
EUW1_6139795840,3bode,TOP,Akali,0.4158415841584158,42,59,Bull V12,JGL,Talon,-1.0,-1,-1,Showusyourhits,MID,Yone,1.0,7,0,WillSplif,ADC,Caitlyn,0.5347593582887701,100,87,Ι WILL GAP,SUP,Nami,0.46511627906976744,20,23,xxxNarudaxxx,TOP,Jax,0.3888888888888889,21,33,PorceIaín,JGL,Kayn,-1.0,-1,-1,HomelessHuSha,MID,Sett,-1.0,-1,-1,Jeff Besos,ADC,MissFortune,0.5757575757575758,19,14,Bardement,SUP,Maokai,0.0,0,3
EUW1_6140964638,deterjodet,TOP,Camille,0.7083333333333334,34,14,anxocortes,JGL,Graves,0.56,14,11,pepijntimmermans,MID,Vayne,0.8,12,3,Frénix,ADC,Ashe,0.4793388429752066,116,126,Outplayed By E,SUP,Brand,0.5555555555555556,15,12,solar system,TOP,Renekton,0.5151515151515151,17,16,Pïnk Floyd,JGL,Zac,0.5789473684210527,11,8,Mrs Wanda 0G,MID,Gangplank,0.5109034267912772,164,157,DjWal,ADC,Twitch,0.5463917525773195,53,44,K4non,SUP,Nautilus,0.5,5,5
EUW1_5780892410,WH00 1 Am,TOP,Sett,0.4,2,3,170CM50KG36E,JGL,Volibear,0.5,1,1,hamalasextus,MID,Kaisa,1.0,2,0,l Mizu l,ADC,Zeri,0.43333333333333335,13,17,xXalefebXx,SUP,Zilean,0.5598591549295775,159,125,PBE Challenger,TOP,Lucian,0.2857142857142857,2,5,Flamingzet,JGL,Kayn,0.0,0,1,sbdavid0,MID,Diana,0.5789473684210527,11,8,Carciofo Ebreo,ADC,Pyke,0.6181818181818182,34,21,Patata Ignorante,SUP,Senna,0.5555555555555556,20,16
EUW1_6095310222,BOT HuG0,TOP,Jax,0.4444444444444444,4,5,Orangotang53,JGL,Maokai,-1.0,-1,-1,Pixeld,MID,Zed,0.3333333333333333,1,2,Smuttvarius,ADC,Sivir,-1.0,-1,-1,MOONACHI,SUP,Brand,0.4722222222222222,17,19,SOD Adarriun,TOP,Ornn,0.0,0,3,SOD MrJoker,JGL,Mordekaiser,0.6,6,4,Gun or Bow,MID,Ahri,0.5,2,2,SOD Yommayx,ADC,MissFortune,-1.0,-1,-1,SOD Pippin,SUP,Sett,-1.0,-1,-1
EUW1_6102478922,werzuzi,TOP,Jax,0.5,9,9,DirtyDeveloper,JGL,Sejuani,0.5333333333333333,8,7,ArabMechanic,MID,Zyra,0.5057034220532319,133,130,LarQueToOne,ADC,MissFortune,0.6,75,50,Lordpattate,SUP,Soraka,0.5,463,463,Lieferpizza,TOP,Udyr,0.5694444444444444,41,31,JoeAWESOME,JGL,Taric,0.5347222222222222,154,134,Simùrg,MID,Vladimir,0.5,2,2,patatatoxica,ADC,Caitlyn,0.8571428571428571,6,1,LePrisme,SUP,Nami,0.5514018691588785,118,96
EUW1_6128001551,AåhHaÄahHæH S11,TOP,Fiora,0.4444444444444444,8,10,mebfqt,JGL,Ekko,0.2,1,4,mklbash,MID,Syndra,0.5804878048780487,119,86,Inilah Jones ,ADC,Lucian,0.25,1,3,Snufflr,SUP,Karma,-1.0,-1,-1,Celiqamai,TOP,Irelia,-1.0,-1,-1,lF YOU LOVE ME,JGL,Diana,0.6470588235294118,11,6,UNOIHAD2DOITTOEM,MID,TwistedFate,1.0,1,0,ArsenaI emirates,ADC,Sivir,0.8571428571428571,6,1,Simpa21,SUP,Nautilus,0.6,9,6
EUW1_6136321044,OMEGA TURBO CUCK,TOP,Tryndamere,0.5555555555555556,10,8,abtin0,JGL,Viego,0.0,0,1,T1 MbM,MID,Leblanc,-1.0,-1,-1,Kero0x,ADC,Lucian,1.0,1,0,Ometto Magico,SUP,Nami,-1.0,-1,-1,Papa0ursgofoudre,TOP,Sett,0.375,3,5,OctoPoulpus,JGL,LeeSin,-1.0,-1,-1,hossekour,MID,Viktor,0.6,3,2,WOOF DOGS WOOF,ADC,Yasuo,-1.0,-1,-1,Lëvì,SUP,Amumu,-1.0,-1,-1
EUW1_6084346932,Yanilsan,TOP,Darius,0.46153846153846156,18,21,SliM22,JGL,Nocturne,0.5,1,1,Teaclaw,MID,Varus,0.0,0,3,YeagerDans1,ADC,Jinx,0.25,1,3,OwnSTL,SUP,Lux,0.43478260869565216,20,26,zacariasbot11,TOP,Renekton,0.5094339622641509,54,52,GEMENDLESSLOVE,JGL,JarvanIV,0.5,2,2,Palonx,MID,Zoe,0.5483870967741935,85,70,LEGENDSOVERDIE,ADC,Caitlyn,0.25,1,3,Cheff Amse,SUP,Ziggs,0.7272727272727273,8,3
EUW1_6124522940,jesys,TOP,Diana,0.0,0,1,MayanBrian,JGL,Khazix,0.46153846153846156,6,7,Absolute Blanc,MID,Caitlyn,-1.0,-1,-1,floir,ADC,Seraphine,0.5230769230769231,34,31,Katumi,SUP,Sona,0.2727272727272727,3,8,Skurzioo,TOP,Mordekaiser,0.5416666666666666,195,165,Swinkss38,JGL,Malphite,0.75,3,1,StorMy388,MID,Irelia,0.5,1,1,TwiiNny,ADC,Vayne,-1.0,-1,-1,71JeanBonbeur,SUP,Xerath,0.4444444444444444,12,15
EUW1_6133237863,Çorumlu Riven 19,TOP,Yasuo,0.4,2,3,Kxrki,JGL,Rengar,0.5555555555555556,15,12,SuperFireGoat,MID,Velkoz,0.5901639344262295,72,50,KARSSON,ADC,Aphelios,0.5125,41,39,Yooomura,SUP,Karma,0.5555555555555556,5,4,Hide on bush VoV,TOP,Fiora,0.0,0,3,riiveNtsuJ,JGL,Kayn,0.5928571428571429,83,57,JustPlaySf,MID,Varus,0.3,12,28,OG Nalla,ADC,Sivir,0.5263157894736842,20,18,XIYOUCANBAN,SUP,Yuumi,0.0,0,1
EUW1_6136640451,TD Tapir,TOP,Quinn,1.0,1,0,Alphonse Elric1,JGL,FiddleSticks,0.56,14,11,Alkaibar,MID,Zed,0.9285714285714286,13,1,Lil Yanki,ADC,Kaisa,0.6,3,2,MisuCookie,SUP,Soraka,0.6145251396648045,110,69,Benny Boxare,TOP,Gnar,0.0,0,1,Dairou,JGL,Maokai,0.5780346820809249,100,73,Sharnik,MID,Swain,0.5020408163265306,123,122,meathead386,ADC,Varus,0.46153846153846156,12,14,Judicium,SUP,Thresh,0.0,0,1
EUW1_6118021965,Coekiller,TOP,Ornn,0.41025641025641024,16,23,hood star,JGL,Viego,1.0,1,0,Fénomeno,MID,Ahri,0.75,3,1,D4vidBaguetta,ADC,Lucian,1.0,1,0,CHG R3dLin3,SUP,Nami,0.5357142857142857,120,104,Meistroo,TOP,Renekton,0.0,0,1,kayn raid boss,JGL,Elise,0.16666666666666666,1,5,LowElo Squirrel,MID,Sylas,0.0,0,2,lch BlTTE dich,ADC,Ezreal,0.4,4,6,Fischipferd,SUP,Yuumi,0.5454545454545454,54,45
EUW1_6138148503,skete dªvidson,TOP,Irelia,-1.0,-1,-1,Infamous Pan Man,JGL,Graves,0.36363636363636365,4,7,Alx247,MID,Kled,1.0,1,0,PedroSexHaver,ADC,Varus,-1.0,-1,-1,Hookéd,SUP,Zilean,-1.0,-1,-1,AndreasRJJ,TOP,Ornn,1.0,2,0,schussgurke,JGL,XinZhao,0.0,0,1,Claudi,MID,Sejuani,0.5,1,1,HodenKönig,ADC,Jhin,0.6153846153846154,8,5,timmle,SUP,Brand,-1.0,-1,-1
EUW1_6141121035,po prostu kuba,TOP,Jax,0.0,0,1,mow mi kuba,JGL,Kindred,-1.0,-1,-1,OtsoCiChodzi,MID,Orianna,0.0,0,1,Fofezhacy,ADC,Ezreal,0.5319148936170213,25,22,Złodziejka,SUP,Nami,0.5263157894736842,30,27,DG Moke,TOP,Shen,-1.0,-1,-1,DG KennyTheKench,JGL,JarvanIV,-1.0,-1,-1,DG gribbidy,MID,KSante,1.0,1,0,DG LORENZOO,ADC,Kaisa,0.45454545454545453,10,12,DG Shoalu,SUP,Lux,0.6029411764705882,41,27
EUW1_6140422855,ΑtaraxiΑ,TOP,Darius,0.0,0,1,DogSpace25,JGL,LeeSin,0.4656964656964657,224,257,byCaalos,MID,Ekko,0.0,0,1,Calsassination,ADC,Ezreal,0.5,3,3,Alsassination,SUP,Renata,-1.0,-1,-1,XxxTentaclescion,TOP,Illaoi,0.5754716981132075,61,45,Yujjin,JGL,JarvanIV,1.0,1,0,myxs,MID,Syndra,0.3333333333333333,1,2,Duntis,ADC,Jhin,0.5571030640668524,200,159,Diggemask,SUP,Swain,0.5700934579439252,61,46
EUW1_5923844706,bbong9,TOP,Poppy,0.6666666666666666,6,3,HoiPoiPoPo,JGL,Ivern,0.3076923076923077,4,9,oreorion,MID,Seraphine,-1.0,-1,-1,ssibgosu,ADC,Tristana,0.75,6,2,GoldenDrewriever,SUP,Renata,-1.0,-1,-1,WBG TheCai,TOP,Fiora,0.3333333333333333,2,4,ψεθηξσ,JGL,Nunu,-1.0,-1,-1,Gogoing,MID,Graves,0.625,5,3,8886,ADC,Samira,0.75,3,1,Bäng Bäng Bäng,SUP,Leona,0.8,36,9
EUW1_6141837515,CeciSaxon,TOP,Darius,0.4473684210526316,34,42,YeeahBunny,JGL,Graves,0.5362318840579711,111,96,LSD Flamerz,MID,Viktor,0.5333333333333333,8,7,Boofpeck,ADC,Varus,0.5365853658536586,22,19,SaIista,SUP,Rakan,0.5925925925925926,16,11,Bemubiosa,TOP,Lillia,0.5833333333333334,7,5,Simen123,JGL,Hecarim,0.65625,42,22,Grebouille,MID,Lux,0.3333333333333333,4,8,I succ you ,ADC,Lucian,0.3333333333333333,1,2,Firekiss,SUP,Janna,0.631578947368421,12,7
EUW1_5863620842,ZZZEEEEEEEENNNNN,TOP,MonkeyKing,0.44776119402985076,30,37,Òutthebush,JGL,Zac,0.0,0,1,Rυi,MID,Malzahar,0.6428571428571429,27,15,ThoreuZ,ADC,Caitlyn,0.5,5,5,dfogksdfgkhs,SUP,Nami,1.0,1,0,Hœs Mαd ,TOP,Garen,0.8333333333333334,5,1,Sh1va,JGL,Talon,0.5698924731182796,53,40,M RAJOY FANBOY,MID,Katarina,0.5714285714285714,8,6,MedicOnTheWay v2,ADC,Heimerdinger,0.5608695652173913,129,101,OreoGano,SUP,Nautilus,0.5806451612903226,108,78
EUW1_6141515826,Bravehearted,TOP,Nasus,0.5757575757575758,19,14,Uhus326,JGL,Viego,0.45454545454545453,5,6,Nhian Walker,MID,Sylas,0.5319148936170213,25,22,ShadowDark 178,ADC,Jhin,0.5966850828729282,108,73,Jésus Mon Fils,SUP,Brand,0.2857142857142857,4,10,Miclatis,TOP,Teemo,0.5,2,2,Kowhabunga,JGL,Vi,0.6,3,2,MajorRay,MID,Vex,0.3902439024390244,16,25,Manteli VI,ADC,Kaisa,-1.0,-1,-1,EI Pinkman,SUP,Renata,-1.0,-1,-1
EUW1_6140889149,lenderheikö,TOP,Fiora,0.5666666666666667,34,26,xKuRuKx,JGL,Hecarim,0.375,6,10,Junco,MID,Vex,0.4166666666666667,5,7,eQBanG,ADC,MissFortune,0.6046511627906976,26,17,georgiboy,SUP,Zilean,0.5272727272727272,29,26,RosaFlamingo,TOP,Jax,0.5605095541401274,88,69,Norourcha,JGL,Graves,0.5333333333333333,40,35,KellerKinda,MID,Yorick,0.3333333333333333,1,2,Cursed Captain,ADC,Jinx,0.3333333333333333,1,2,Beyanka,SUP,Yuumi,0.576271186440678,34,25
EUW1_6080704205,51HUTHUT,TOP,Darius,0.4857142857142857,17,18,Reality Is Fake,JGL,Evelynn,0.0,0,1,TheYoungestSmurf,MID,Vladimir,0.5737704918032787,140,104,TSM Antonio,ADC,Jinx,0.47468354430379744,75,83,Dont Use Lantern,SUP,Thresh,0.5197628458498024,263,243,NAYZEN,TOP,Aatrox,0.516260162601626,127,119,fuzeinbush,JGL,MonkeyKing,0.6226415094339622,33,20,Peinow,MID,Ahri,0.47058823529411764,8,9,TheBlackkWolf,ADC,Ashe,0.5855513307984791,154,109,KelVoz,SUP,Bard,0.5,1,1
EUW1_6135016270,ender291,TOP,Warwick,0.5353260869565217,197,171,XSquare,JGL,Hecarim,-1.0,-1,-1,Hermit Yarma,MID,Quinn,1.0,2,0,Fxtr,ADC,Karthus,0.3333333333333333,1,2,Angargo,SUP,Amumu,-1.0,-1,-1,Mr Ducks,TOP,Pantheon,-1.0,-1,-1,Daddy LongIegs,JGL,Evelynn,-1.0,-1,-1,fungame420,MID,Sylas,0.0,0,1,Le Shika,ADC,Ashe,0.5882352941176471,10,7,rajiange,SUP,Xerath,0.6153846153846154,8,5
EUW1_6087066478,cameltoe77,TOP,Lillia,0.0,0,1,Dr Muson,JGL,Kayn,0.0,0,1,Yamkamin,MID,Katarina,0.3333333333333333,1,2,rwar,ADC,Kalista,0.0,0,2,babyklebold,SUP,Renata,-1.0,-1,-1,Stop KS,TOP,Darius,0.5714285714285714,8,6,Villajah,JGL,Talon,0.5460992907801419,77,64,LeBiscuitMasqué,MID,Xerath,0.5217391304347826,12,11,LGNDv,ADC,Ezreal,0.5,4,4,Schmeisser,SUP,Zilean,1.0,5,0
EUW1_6127978732,ErenNlger,TOP,Sett,0.0,0,2,Bum be Dixon,JGL,Nidalee,0.38461538461538464,5,8,Loskondak,MID,Qiyana,0.0,0,1,QJZL,ADC,Jhin,0.541025641025641,211,179,Ártio,SUP,Rakan,0.6153846153846154,16,10,GaukeLE,TOP,Warwick,0.6,54,36,phonger45,JGL,Shyvana,0.5714285714285714,12,9,Bodieleminat,MID,Vex,0.6666666666666666,4,2,wmt,ADC,Ashe,0.4411764705882353,15,19,THE W0MENKILLER,SUP,Yuumi,1.0,2,0
EUW1_6141312754,Wild zebra 101,TOP,Fiora,0.5454545454545454,12,10,ThéDuck,JGL,Ekko,0.5727554179566563,185,138,Nauseated face,MID,Taliyah,0.5697674418604651,49,37,ENVY4508,ADC,Twitch,0.5550239234449761,116,93,baammbi,SUP,Lulu,0.5280898876404494,47,42,Worrst Jhin ,TOP,Tryndamere,0.5398009950248757,217,185,Don freex,JGL,Nunu,-1.0,-1,-1,PuIse,MID,Zed,0.5135135135135135,38,36,BörneBjörn,ADC,Jhin,0.4659090909090909,41,47,KEBINO,SUP,Nami,0.6,3,2
EUW1_6140647494,Kolttonen,TOP,Akshan,0.5443425076452599,178,149,LE ROI OUAKARIS,JGL,Shaco,0.6177474402730375,181,112,Darkmaré,MID,Swain,0.5,1,1,SENDiNG,ADC,Ashe,0.4166666666666667,5,7,Toobzor,SUP,Heimerdinger,0.5735294117647058,39,29,LionHeartz17,TOP,KSante,0.0,0,1,xMatrix 696,JGL,MasterYi,0.6666666666666666,2,1,bioRegiN,MID,Ahri,0.4,2,3,infinimz,ADC,Jhin,0.5454545454545454,30,25,tvbchiara,SUP,Yuumi,0.4666666666666667,7,8
EUW1_6122645212, mkayyy,TOP,Volibear,0.38,19,31,Pepeonsima,JGL,Hecarim,0.5,27,27,Bifente,MID,Velkoz,0.48717948717948717,19,20,egols time,ADC,Karthus,0.3076923076923077,4,9,E4G Rimmer,SUP,Leona,0.4782608695652174,11,12,ÉQUIPE EST TOKA,TOP,Darius,0.5769230769230769,150,110,Pliskìn,JGL,FiddleSticks,1.0,2,0,KC Swaice,MID,Yone,0.5478260869565217,63,52,Deddend,ADC,Tristana,0.5,3,3,Sploxi,SUP,Lulu,0.3333333333333333,2,4
EUW1_6140194083,LeSiBri,TOP,Vladimir,0.0,0,1,Demonxly,JGL,Udyr,0.5775862068965517,67,49,superlukie,MID,Irelia,0.6,15,10,EOS TaewYrr,ADC,Jhin,0.45454545454545453,5,6,AlfrednBvA,SUP,Senna,0.5333333333333333,32,28,NinetysDude23,TOP,Warwick,0.5697674418604651,49,37,ADC dontgomental,JGL,Nocturne,0.5863874345549738,112,79,Skormz,MID,Syndra,0.6,9,6,Elizabesu,ADC,Kaisa,0.5576923076923077,29,23,Goldsard,SUP,Pyke,0.5513307984790875,290,236
EUW1_6141670369,Olaf Wins,TOP,MonkeyKing,0.375,3,5,mmm pelmeni,JGL,Garen,0.6666666666666666,14,7,AShrigmaMale,MID,Akali,0.5,1,1,Turbo DieseI,ADC,Jhin,0.5769230769230769,15,11,Ptereensis,SUP,Pyke,0.5,9,9,RYL Wh1t3zZ,TOP,Aatrox,-1.0,-1,-1,Aurelion kok,JGL,KSante,0.37037037037037035,10,17,Scoutscode,MID,Sylas,0.4444444444444444,4,5,Llettalieva,ADC,Kaisa,0.43636363636363634,24,31,Xonalainarison,SUP,Nami,0.4666666666666667,7,8
EUW1_6124240484,Huge Ego Girl ,TOP,Yone,0.4444444444444444,4,5,GOD Spilump,JGL,Nunu,-1.0,-1,-1,Megisleen,MID,Teemo,0.6216216216216216,92,56,giulio1398,ADC,Kaisa,0.559322033898305,33,26,Segla,SUP,Brand,0.8181818181818182,9,2,Extruneveta,TOP,Anivia,0.5,2,2,Abarakkan,JGL,Ekko,0.6046511627906976,52,34,ŁΘȘΈΓ,MID,Garen,0.0,0,1,DEV KørKe,ADC,Vayne,-1.0,-1,-1,ΔRoad To IronIVΔ,SUP,Lulu,0.0,0,1
EUW1_6094173114,Yeøu,TOP,Ahri,0.4117647058823529,35,50,Sir KarimBenzema,JGL,LeeSin,0.5102040816326531,25,24,Halo Bruda,MID,Syndra,0.25,4,12,1 Euro Bier,ADC,MissFortune,0.375,3,5,Acuity,SUP,Xerath,0.6,84,56,Admiral Lugtepik,TOP,Riven,0.3333333333333333,4,8,HElLDERR,JGL,Graves,0.5925925925925926,64,44,Orijanna,MID,Sylas,0.5416666666666666,13,11,IAmObamaSelf,ADC,Caitlyn,0.6388888888888888,23,13,YYT Salt shaker,SUP,Brand,0.5821727019498607,209,150
EUW1_6141759481,Con Heo,TOP,Olaf,0.5483870967741935,17,14,Nyánko,JGL,Ekko,0.5098039215686274,26,25,euroDogSucks,MID,Fizz,0.6,3,2,Shrek2FullMovie,ADC,Twitch,0.5263157894736842,30,27,BluntamStrand,SUP,Pyke,0.5675675675675675,42,32,Double ristretto,TOP,Sion,0.5977011494252874,52,35,peppinotunisino,JGL,Udyr,0.5727272727272728,63,47,Pisslow axu,MID,Varus,1.0,2,0,Beelzèbub,ADC,Nilah,0.5714285714285714,4,3,Dwarfwitch,SUP,Sona,0.6101694915254238,36,23
EUW1_6121105891,Genarrrr,TOP,Aatrox,0.625,40,24,BeemBowBoy,JGL,Khazix,0.509493670886076,161,155,Luxowig,MID,Syndra,0.5510204081632653,27,22,Alardent,ADC,Seraphine,0.5,7,7,Blessed By Storm,SUP,Senna,0.7254901960784313,37,14,i am phos,TOP,Yorick,0.25,1,3,dog goes XD,JGL,Evelynn,0.0,0,2,Tridicn,MID,Leblanc,0.375,9,15,Mr Waffles,ADC,Jinx,-1.0,-1,-1,Lauh,SUP,Amumu,0.5,4,4
EUW1_6141938300,Mr SuShy,TOP,Fiora,0.5333333333333333,8,7,Elements Bender,JGL,MasterYi,1.0,1,0,Fayve,MID,Lux,0.5359195402298851,373,323,mancityfan69,ADC,Kaisa,0.5495495495495496,61,50,Leija,SUP,KogMaw,0.35714285714285715,10,18,Pôuchmytenis,TOP,Darius,0.5333333333333333,24,21,An Seyoung1,JGL,Viego,0.4727272727272727,26,29,not worth it bro,MID,Sylas,0.515748031496063,262,246,rbvyvlu,ADC,Lucian,0.6551724137931034,19,10,AlcheMist72,SUP,Nami,0.6842105263157895,13,6
EUW1_6141162512,Syris,TOP,Sivir,1.0,1,0,Simon McDaddy,JGL,Hecarim,-1.0,-1,-1,DaDaGuai,MID,Katarina,0.47368421052631576,9,10,Rat Tail Juice,ADC,Darius,0.42857142857142855,6,8,Rainbowbaby,SUP,Morgana,0.0,0,1,Jobase,TOP,Tristana,1.0,2,0,Pösty,JGL,Blitzcrank,0.0,0,2,Ruisantos15,MID,Akali,-1.0,-1,-1,PranpriyaManobal,ADC,Rengar,0.0,0,3,IllusionEvil,SUP,Swain,-1.0,-1,-1
EUW1_6141839188,Tionebur,TOP,Yone,0.45098039215686275,23,28,myreje,JGL,Rammus,0.5877659574468085,221,155,TNC LYNX,MID,Xerath,0.48,24,26,bouuuuu,ADC,MissFortune,0.6483516483516484,59,32,Dranoko,SUP,Alistar,0.5254237288135594,31,28,Jepstub,TOP,Warwick,0.0,0,1,lioncasillas,JGL,Kayn,0.2857142857142857,2,5,Incelette,MID,Syndra,0.46808510638297873,22,25,Vèrgîl,ADC,Twitch,0.5274725274725275,48,43,Roykira,SUP,Renata,-1.0,-1,-1
EUW1_6135265473,Grám,TOP,Riven,0.625,10,6,BoxTricker,JGL,Udyr,0.5409836065573771,33,28,Jocka,MID,Syndra,0.46808510638297873,22,25,lolJustesenlol,ADC,Caitlyn,0.47058823529411764,8,9,The Flash,SUP,Zilean,0.6097560975609756,50,32,hoovaqhardstuck,TOP,Vladimir,0.5829596412556054,260,186,Ohmsen,JGL,Diana,0.42857142857142855,3,4,TD MahatmaPech,MID,Yasuo,1.0,1,0,Baddie Melissa,ADC,Samira,0.6206896551724138,18,11,Lοrd Grim,SUP,Nami,0.6212121212121212,82,50
EUW1_6137026218,chetmayvoitao,TOP,Kayle,0.6739130434782609,31,15,Arkl2000,JGL,Kayn,0.6210526315789474,59,36,Kattkorv,MID,Galio,0.5384615384615384,7,6,Golfboll,ADC,Senna,0.6363636363636364,28,16,BaNaNagamer707,SUP,Thresh,0.5,23,23,Thaddarct,TOP,Nasus,0.38095238095238093,8,13,Xxmanti19962xX,JGL,Poppy,0.4,2,3,M3ndI1,MID,Anivia,0.584,146,104,Illyane,ADC,Samira,0.5384615384615384,21,18,Norweil,SUP,Leona,0.5380434782608695,99,85
EUW1_6141727924,MassiveEuter,TOP,KSante,-1.0,-1,-1,i fait TreshO,JGL,Poppy,0.5555555555555556,10,8,mike071843,MID,Syndra,0.5555555555555556,15,12,i kai sa mer,ADC,Kaisa,0.4896907216494845,95,99,zoroyashie,SUP,Swain,0.3333333333333333,3,6,TheZoNy,TOP,Renekton,0.5,3,3,PentaMen64,JGL,Vi,0.625,25,15,PillePalle6666,MID,Ryze,-1.0,-1,-1,GangplankReborn,ADC,Ezreal,0.4444444444444444,12,15,Ryouho,SUP,Lux,0.4166666666666667,5,7
EUW1_6129979604,NotJojo,TOP,Fiora,-1.0,-1,-1,Clobounet,JGL,Blitzcrank,1.0,1,0,Madcitizen,MID,Fizz,0.5909090909090909,299,207,wanna be loved,ADC,Varus,-1.0,-1,-1,Amethy,SUP,Thresh,0.5086206896551724,59,57,LJX SuLiX,TOP,Ornn,0.5625,9,7,Penceyanamli,JGL,Kindred,0.0,0,4,chatimov,MID,Akali,0.4772727272727273,21,23,I   Quicks   I,ADC,MissFortune,0.6333333333333333,19,11,Rainworld,SUP,Renata,-1.0,-1,-1
